County Code,County Name,Distr Code,Distr Name,Sch Code,School Name,PK-12 Count,Teacher FTE,Pupil/ Teacher FTE Ratio
98,NONE,8001,CHARTER SCHOOL INSTITUTE,1279,CAPROCK ACADEMY,838,54.9629,15.25
98,NONE,8001,CHARTER SCHOOL INSTITUTE,1505,COLORADO MILITARY ACADEMY,564,34.6,16.30
98,NONE,8001,CHARTER SCHOOL INSTITUTE,1633,COLORADO EARLY COLLEGES AURORA,250,16.002,15.62
98,NONE,8001,CHARTER SCHOOL INSTITUTE,1791,COLORADO SPRINGS CHARTER ACADEMY,466,26.95,17.29
98,NONE,8001,CHARTER SCHOOL INSTITUTE,1795,COLORADO SPRINGS EARLY COLLEGES,664,21.447,30.96
98,NONE,8001,CHARTER SCHOOL INSTITUTE,1882,COMMUNITY LEADERSHIP ACADEMY,549,20.0216,27.42
98,NONE,8001,CHARTER SCHOOL INSTITUTE,2035,CROWN POINTE CHARTER ACADEMY,474,25.8039,18.37
98,NONE,8001,CHARTER SCHOOL INSTITUTE,2067,COLORADO EARLY COLLEGE FORT COLLINS,1117,36.7504,30.39
98,NONE,8001,CHARTER SCHOOL INSTITUTE,2196,COLORADO EARLY COLLEGES - PARKER,538,20.1844,26.65
98,NONE,8001,CHARTER SCHOOL INSTITUTE,2837,EARLY COLLEGE OF ARVADA,343,22.2354,15.43
98,NONE,8001,CHARTER SCHOOL INSTITUTE,3326,GLOBAL VILLAGE ACADEMY - COLORADO SPRINGS,453,26.924,16.83
98,NONE,8001,CHARTER SCHOOL INSTITUTE,3399,GLOBAL VILLAGE ACADEMY - FORT COLLINS,251,15.748,15.94
98,NONE,8001,CHARTER SCHOOL INSTITUTE,3439,GLOBAL VILLAGE ACADEMY - NORTHGLENN,941,59.944,15.70
98,NONE,8001,CHARTER SCHOOL INSTITUTE,3513,EARLY LEARNING CENTER AT NEW LEGACY CHARTER SCHOOL,13,0.1303,99.77
98,NONE,8001,CHARTER SCHOOL INSTITUTE,4277,INDIAN PEAKS CHARTER SCHOOL,38,4.4059,8.62
98,NONE,8001,CHARTER SCHOOL INSTITUTE,4403,JAMES IRWIN CHARTER ACADEMY,334,15.321,21.80
98,NONE,8001,CHARTER SCHOOL INSTITUTE,4699,NEW AMERICA SCHOOL - THORNTON,330,10.32,31.98
98,NONE,8001,CHARTER SCHOOL INSTITUTE,5147,LAUNCH HIGH SCHOOL,75,5.2676,14.24
98,NONE,8001,CHARTER SCHOOL INSTITUTE,5423,MOUNTAIN VILLAGE MONTESSORI CHARTER SCHOOL,186,10.7088,17.37
98,NONE,8001,CHARTER SCHOOL INSTITUTE,5453,MOUNTAIN MIDDLE SCHOOL,254,12.2462,20.74
98,NONE,8001,CHARTER SCHOOL INSTITUTE,5845,MONUMENT VIEW MONTESSORI CHARTER SCHOOL,39,2.4144,16.15
98,NONE,8001,CHARTER SCHOOL INSTITUTE,5851,MOUNTAIN SONG COMMUNITY SCHOOL,330,19.0674,17.31
98,NONE,8001,CHARTER SCHOOL INSTITUTE,5957,MONTESSORI DEL MUNDO CHARTER SCHOOL,302,12.765,23.66
98,NONE,8001,CHARTER SCHOOL INSTITUTE,6219,NEW AMERICA SCHOOL - LOWRY,475,14.3421,33.12
98,NONE,8001,CHARTER SCHOOL INSTITUTE,6266,NEW LEGACY CHARTER SCHOOL,96,8.5943,11.17
98,NONE,8001,CHARTER SCHOOL INSTITUTE,6913,THE PINNACLE CHARTER SCHOOL MIDDLE,513,29,17.69
98,NONE,8001,CHARTER SCHOOL INSTITUTE,6914,THE PINNACLE CHARTER SCHOOL HIGH,527,26.125,20.17
98,NONE,8001,CHARTER SCHOOL INSTITUTE,7278,RICARDO FLORES MAGON ACADEMY,280,11.8984,23.53
98,NONE,8001,CHARTER SCHOOL INSTITUTE,7512,ROSS MONTESSORI SCHOOL,303,14.8167,20.45
98,NONE,8001,CHARTER SCHOOL INSTITUTE,8061,SALIDA MONTESSORI CHARTER SCHOOL,89,10.57,8.42
98,NONE,8001,CHARTER SCHOOL INSTITUTE,8821,TWO RIVERS COMMUNITY SCHOOL,300,19.5648,15.33
98,NONE,8001,CHARTER SCHOOL INSTITUTE,8825,THOMAS MACLAREN STATE CHARTER SCHOOL,481,37.1709,12.94
98,NONE,8001,CHARTER SCHOOL INSTITUTE,8929,PIKES PEAK PREP,329,15.8289,20.78
98,NONE,8001,CHARTER SCHOOL INSTITUTE,9037,VICTORY PREPARATORY ACADEMY HIGH STATE CHARTER SCHOOL,144,8.5397,16.86
98,NONE,8001,CHARTER SCHOOL INSTITUTE,9040,VICTORY PREPARATORY ACADEMY MIDDLE STATE CHARTER SCHOOL,238,8.3476,28.51
98,NONE,9000,COLORADO SCHOOL FOR THE DEAF AND BLIND,1924,COLORADO SCHOOL FOR THE DEAF AND BLIND,196,36.7711,5.33
