County Code,County Name,District Code,District Name,School  Code,School Name,PK-12 Student Enrollment,Teacher FTE,Pupil/Teacher Ratio,,,,,,,,,,,,,
35,LARIMER,1550,POUDRE R-1,3760,CENTENNIAL HIGH SCHOOL,154,10.20,15.10,,,,,,,,,,,,,
35,LARIMER,1550,POUDRE R-1,3787,HARRIS BILINGUAL ELEMENTARY SCHOOL,327,20.27,16.13,,,,,,,,,,,,,
35,LARIMER,1550,POUDRE R-1,4282,IRISH ELEMENTARY SCHOOL,408,28.92,14.11,,,,,,,,,,,,,
35,LARIMER,1550,POUDRE R-1,4456,JOHNSON ELEMENTARY SCHOOL,435,26.07,16.68,,,,,,,,,,,,,
35,LARIMER,1550,POUDRE R-1,4698,KINARD CORE KNOWLEDGE MIDDLE SCHOOL,822,40.39,20.35,,,,,,,,,,,,,
35,LARIMER,1550,POUDRE R-1,4793,KRUSE ELEMENTARY SCHOOL,551,32.23,17.10,,,,,,,,,,,,,
35,LARIMER,1550,POUDRE R-1,5014,LAUREL ELEMENTARY SCHOOL,465,30.17,15.41,,,,,,,,,,,,,
35,LARIMER,1550,POUDRE R-1,5068,LESHER MIDDLE SCHOOL,754,41.70,18.08,,,,,,,,,,,,,
35,LARIMER,1550,POUDRE R-1,5120,LIBERTY COMMON CHARTER SCHOOL,1101,56.96,19.33,,,,,,,,,,,,,
35,LARIMER,1550,POUDRE R-1,5168,LINCOLN MIDDLE SCHOOL,548,37.70,14.54,,,,,,,,,,,,,
35,LARIMER,1550,POUDRE R-1,5196,LINTON ELEMENTARY SCHOOL,481,30.72,15.66,,,,,,,,,,,,,
35,LARIMER,1550,POUDRE R-1,5234,LIVERMORE ELEMENTARY SCHOOL,41,3.00,13.67,,,,,,,,,,,,,
35,LARIMER,1550,POUDRE R-1,5292,LOPEZ ELEMENTARY SCHOOL,422,24.07,17.53,,,,,,,,,,,,,
35,LARIMER,1550,POUDRE R-1,5688,MCGRAW ELEMENTARY SCHOOL,476,28.50,16.70,,,,,,,,,,,,,
35,LARIMER,1550,POUDRE R-1,5917,MOUNTAIN SAGE COMMUNITY SCHOOL,232,15.11,15.36,,,,,,,,,,,,,
35,LARIMER,1550,POUDRE R-1,6476,O'DEA ELEMENTARY SCHOOL,459,29.60,15.51,,,,,,,,,,,,,
35,LARIMER,1550,POUDRE R-1,6482,OLANDER ELEMENTARY SCHOOL,462,28.50,16.21,,,,,,,,,,,,,
35,LARIMER,1550,POUDRE R-1,7043,PSD OPTIONS SCHOOL,147,2.66,55.26,,,,,,,,,,,,,
35,LARIMER,1550,POUDRE R-1,7104,POLARIS EXPEDITIONARY LEARNING SCHOOL,386,25.35,15.23,,,,,,,,,,,,,
35,LARIMER,1550,POUDRE R-1,7124,POUDRE HIGH SCHOOL,1857,105.20,17.65,,,,,,,,,,,,,
35,LARIMER,1550,POUDRE R-1,7127,POUDRE COMMUNITY ACADEMY,94,7.55,12.45,,,,,,,,,,,,,
35,LARIMER,1550,POUDRE R-1,7161,PRESTON MIDDLE SCHOOL,1095,56.75,19.30,,,,,,,,,,,,,
35,LARIMER,1550,POUDRE R-1,7198,PSD GLOBAL ACADEMY,178,9.35,19.04,,,,,,,,,,,,,
35,LARIMER,1550,POUDRE R-1,7218,PUTNAM ELEMENTARY SCHOOL,385,30.95,12.44,,,,,,,,,,,,,
35,LARIMER,1550,POUDRE R-1,7290,RED FEATHER LAKES ELEMENTARY SCHOOL,41,3.00,13.67,,,,,,,,,,,,,
35,LARIMER,1550,POUDRE R-1,7325,RICE ELEMENTARY SCHOOL,500,27.95,17.89,,,,,,,,,,,,,
35,LARIMER,1550,POUDRE R-1,7350,RIFFENBURGH ELEMENTARY SCHOOL,470,24.90,18.88,,,,,,,,,,,,,
35,LARIMER,1550,POUDRE R-1,7470,ROCKY MOUNTAIN HIGH SCHOOL,2017,101.35,19.90,,,,,,,,,,,,,
35,LARIMER,1550,POUDRE R-1,7834,SHEPARDSON ELEMENTARY SCHOOL,414,23.27,17.79,,,,,,,,,,,,,
35,LARIMER,1550,POUDRE R-1,8318,STOVE PRAIRIE ELEMENTARY SCHOOL,49,4.50,10.89,,,,,,,,,,,,,
35,LARIMER,1550,POUDRE R-1,8460,TAVELLI ELEMENTARY SCHOOL,623,35.57,17.51,,,,,,,,,,,,,
35,LARIMER,1550,POUDRE R-1,8852,TIMNATH ELEMENTARY SCHOOL,333,21.76,15.30,,,,,,,,,,,,,
35,LARIMER,1550,POUDRE R-1,9251,TRAUT CORE ELEMENTARY SCHOOL,502,24.77,20.27,,,,,,,,,,,,,
35,LARIMER,1550,POUDRE R-1,9330,WEBBER MIDDLE SCHOOL,786,44.16,17.80,,,,,,,,,,,,,
35,LARIMER,1550,POUDRE R-1,9370,EYESTONE ELEMENTARY SCHOOL,535,30.57,17.50,,,,,,,,,,,,,
35,LARIMER,1550,POUDRE R-1,9374,WELLINGTON MIDDLE SCHOOL,466,29.02,16.06,,,,,,,,,,,,,
35,LARIMER,1550,POUDRE R-1,9380,WERNER ELEMENTARY SCHOOL,538,29.60,18.18,,,,,,,,,,,,,
35,LARIMER,1560,THOMPSON R2-J,0510,CONRAD BALL MIDDLE SCHOOL,638,38.12,16.74,,,,,,,,,,,,,
35,LARIMER,1560,THOMPSON R2-J,0808,BERTHOUD ELEMENTARY SCHOOL,474,21.71,21.83,,,,,,,,,,,,,
35,LARIMER,1560,THOMPSON R2-J,0812,BERTHOUD HIGH SCHOOL,727,36.41,19.97,,,,,,,,,,,,,
35,LARIMER,1560,THOMPSON R2-J,0865,B F KITCHEN ELEMENTARY SCHOOL,219,15.15,14.45,,,,,,,,,,,,,
35,LARIMER,1560,THOMPSON R2-J,0870,BIG THOMPSON ELEMENTARY SCHOOL,220,11.76,18.71,,,,,,,,,,,,,
35,LARIMER,1560,THOMPSON R2-J,0890,MARY BLAIR ELEMENTARY SCHOOL,375,20.31,18.47,,,,,,,,,,,,,
35,LARIMER,1560,THOMPSON R2-J,1323,CARRIE MARTIN ELEMENTARY SCHOOL,240,14.13,16.98,,,,,,,,,,,,,
35,LARIMER,1560,THOMPSON R2-J,1385,CENTENNIAL ELEMENTARY SCHOOL,457,23.16,19.73,,,,,,,,,,,,,
35,LARIMER,1560,THOMPSON R2-J,1920,COTTONWOOD PLAINS ELEMENTARY SCHOOL,446,25.08,17.78,,,,,,,,,,,,,
35,LARIMER,1560,THOMPSON R2-J,2089,COYOTE RIDGE ELEMENTARY SCHOOL,339,20.52,16.52,,,,,,,,,,,,,
35,LARIMER,1560,THOMPSON R2-J,3320,GARFIELD ELEMENTARY SCHOOL,245,16.73,14.65,,,,,,,,,,,,,
35,LARIMER,1560,THOMPSON R2-J,4332,IVY STOCKWELL ELEMENTARY SCHOOL,301,14.96,20.13,,,,,,,,,,,,,
35,LARIMER,1560,THOMPSON R2-J,5018,LAURENE EDMONDSON ELEMENTARY SCHOOL,210,15.77,13.31,,,,,,,,,,,,,
35,LARIMER,1560,THOMPSON R2-J,5170,LINCOLN ELEMENTARY SCHOOL,208,17.11,12.16,,,,,,,,,,,,,
35,LARIMER,1560,THOMPSON R2-J,5235,LOVELAND CLASSICAL SCHOOL,728,33.97,21.43,,,,,,,,,,,,,
35,LARIMER,1560,THOMPSON R2-J,5312,BILL REED MIDDLE SCHOOL,685,39.42,17.38,,,,,,,,,,,,,
35,LARIMER,1560,THOMPSON R2-J,5316,LOVELAND HIGH SCHOOL,1530,74.71,20.48,,,,,,,,,,,,,
35,LARIMER,1560,THOMPSON R2-J,5335,LUCILE ERWIN MIDDLE SCHOOL,879,50.34,17.46,,,,,,,,,,,,,
35,LARIMER,1560,THOMPSON R2-J,5393,THOMPSON INTEGRATED EARLY CHILDHOOD,559,22.09,25.30,,,,,,,,,,,,,
35,LARIMER,1560,THOMPSON R2-J,5992,MONROE ELEMENTARY SCHOOL,294,18.85,15.60,,,,,,,,,,,,,
35,LARIMER,1560,THOMPSON R2-J,6163,MOUNTAIN VIEW HIGH SCHOOL,1268,58.74,21.59,,,,,,,,,,,,,
35,LARIMER,1560,THOMPSON R2-J,6194,NAMAQUA ELEMENTARY SCHOOL,323,17.59,18.36,,,,,,,,,,,,,
35,LARIMER,1560,THOMPSON R2-J,6220,NEW VISION CHARTER SCHOOL,471,23.88,19.73,,,,,,,,,,,,,
35,LARIMER,1560,THOMPSON R2-J,7113,PONDEROSA ELEMENTARY,445,23.98,18.56,,,,,,,,,,,,,
35,LARIMER,1560,THOMPSON R2-J,7640,SARAH MILNER ELEMENTARY SCHOOL,298,20.24,14.72,,,,,,,,,,,,,
35,LARIMER,1560,THOMPSON R2-J,7650,STANSBERRY ELEMENTARY SCHOOL,225,11.75,19.15,,,,,,,,,,,,,
35,LARIMER,1560,THOMPSON R2-J,8824,THOMPSON VALLEY HIGH SCHOOL,1177,57.42,20.50,,,,,,,,,,,,,
35,LARIMER,1560,THOMPSON R2-J,8918,TRUSCOTT ELEMENTARY SCHOOL,257,18.41,13.96,,,,,,,,,,,,,
35,LARIMER,1560,THOMPSON R2-J,8925,TURNER MIDDLE SCHOOL,438,23.94,18.30,,,,,,,,,,,,,
35,LARIMER,1560,THOMPSON R2-J,9055,VAN BUREN ELEMENTARY SCHOOL,150,9.78,15.34,,,,,,,,,,,,,
35,LARIMER,1560,THOMPSON R2-J,9228,WALT CLARK MIDDLE SCHOOL,494,28.42,17.38,,,,,,,,,,,,,
35,LARIMER,1560,THOMPSON R2-J,9260,HAROLD FERGUSON HIGH SCHOOL,103,14.50,7.10,,,,,,,,,,,,,
35,LARIMER,1560,THOMPSON R2-J,9674,WINONA ELEMENTARY SCHOOL,442,28.23,15.66,,,,,,,,,,,,,
35,LARIMER,1570,ESTES PARK R-3,2788,ESTES PARK OPTIONS SCHOOL,36,0.79,45.75,,,,,,,,,,,,,
35,LARIMER,1570,ESTES PARK R-3,2790,ESTES PARK K-5 SCHOOL,532,36.17,14.71,,,,,,,,,,,,,
35,LARIMER,1570,ESTES PARK R-3,2792,ESTES PARK MIDDLE SCHOOL,250,19.73,12.67,,,,,,,,,,,,,
35,LARIMER,1570,ESTES PARK R-3,2794,ESTES PARK HIGH SCHOOL,325,24.79,13.11,,,,,,,,,,,,,
36,LAS ANIMAS,1580,TRINIDAD 1,1386,TRINIDAD MIDDLE SCHOOL,251,13.86,18.11,,,,,,,,,,,,,
36,LAS ANIMAS,1580,TRINIDAD 1,2481,ECKHART ELEMENTARY SCHOOL,165,9.94,16.60,,,,,,,,,,,,,
36,LAS ANIMAS,1580,TRINIDAD 1,2944,FISHER'S PEAK ELEMENTARY SCHOOL,342,19.52,17.52,,,,,,,,,,,,,
36,LAS ANIMAS,1580,TRINIDAD 1,8906,TRINIDAD HIGH SCHOOL,282,11.91,23.68,,,,,,,,,,,,,
36,LAS ANIMAS,1590,PRIMERO REORGANIZED 2,7160,PRIMERO ELEMENTARY SCHOOL,105,7.81,13.44,,,,,,,,,,,,,
36,LAS ANIMAS,1590,PRIMERO REORGANIZED 2,7164,PRIMERO JUNIOR-SENIOR HIGH SCHOOL,98,11.02,8.89,,,,,,,,,,,,,
36,LAS ANIMAS,1600,HOEHNE REORGANIZED 3,4048,HOEHNE SCHOOLS,359,21.33,16.83,,,,,,,,,,,,,
36,LAS ANIMAS,1620,AGUILAR REORGANIZED 6,0058,AGUILAR ELEMENTARY SCHOOL,76,4.95,15.37,,,,,,,,,,,,,
36,LAS ANIMAS,1620,AGUILAR REORGANIZED 6,0066,AGUILAR JUNIOR-SENIOR HIGH SCHOOL,48,8.31,5.78,,,,,,,,,,,,,
36,LAS ANIMAS,1750,BRANSON REORGANIZED 82,0948,BRANSON SCHOOL ONLINE,407,22.41,18.16,,,,,,,,,,,,,
36,LAS ANIMAS,1750,BRANSON REORGANIZED 82,0978,BRANSON SCHOOL,57,7.48,7.62,,,,,,,,,,,,,
36,LAS ANIMAS,1760,KIM REORGANIZED 88,4690,KIM ELEMENTARY SCHOOL,24,3.49,6.88,,,,,,,,,,,,,
36,LAS ANIMAS,1760,KIM REORGANIZED 88,4694,KIM UNDIVIDED HIGH SCHOOL,25,6.24,4.01,,,,,,,,,,,,,
37,LINCOLN,1780,GENOA-HUGO C113,4162,GENOA-HUGO SCHOOL,180,18.72,9.62,,,,,,,,,,,,,
37,LINCOLN,1790,LIMON RE-4J,5132,LIMON ELEMENTARY SCHOOL,230,16.80,13.69,,,,,,,,,,,,,
37,LINCOLN,1790,LIMON RE-4J,5136,LIMON JUNIOR-SENIOR HIGH SCHOOL,261,15.33,17.03,,,,,,,,,,,,,
37,LINCOLN,1810,KARVAL RE-23,4502,KARVAL ELEMENTARY SCHOOL,26,4.45,5.84,,,,,,,,,,,,,
37,LINCOLN,1810,KARVAL RE-23,4506,KARVAL JUNIOR-SENIOR HIGH SCHOOL,17,3.72,4.58,,,,,,,,,,,,,
38,LOGAN,1828,VALLEY RE-1,0515,AYRES ELEMENTARY SCHOOL,439,35.35,12.42,,,,,,,,,,,,,
38,LOGAN,1828,VALLEY RE-1,1220,CALICHE ELEMENTARY SCHOOL,161,10.39,15.49,,,,,,,,,,,,,
38,LOGAN,1828,VALLEY RE-1,1224,CALICHE JUNIOR-SENIOR HIGH SCHOOL,127,11.97,10.61,,,,,,,,,,,,,
38,LOGAN,1828,VALLEY RE-1,1321,CAMPBELL ELEMENTARY SCHOOL,444,27.10,16.38,,,,,,,,,,,,,
38,LOGAN,1828,VALLEY RE-1,3729,HAGEN EARLY EDUCATION CENTER,159,0.38,421.75,,,,,,,,,,,,,
38,LOGAN,1828,VALLEY RE-1,8256,STERLING MIDDLE SCHOOL,417,30.75,13.56,,,,,,,,,,,,,
38,LOGAN,1828,VALLEY RE-1,8260,STERLING HIGH SCHOOL,547,31.68,17.26,,,,,,,,,,,,,
38,LOGAN,1850,FRENCHMAN RE-3,2980,FLEMING ELEMENTARY SCHOOL,118,9.68,12.19,,,,,,,,,,,,,
38,LOGAN,1850,FRENCHMAN RE-3,2988,FLEMING HIGH SCHOOL,87,9.55,9.11,,,,,,,,,,,,,
38,LOGAN,1860,BUFFALO RE-4J,5802,MERINO ELEMENTARY SCHOOL,159,10.30,15.44,,,,,,,,,,,,,
38,LOGAN,1860,BUFFALO RE-4J,5806,MERINO JUNIOR SENIOR HIGH SCHOOL,150,11.51,13.04,,,,,,,,,,,,,
38,LOGAN,1870,PLATEAU RE-5,6834,PEETZ ELEMENTARY SCHOOL,82,9.99,8.21,,,,,,,,,,,,,
38,LOGAN,1870,PLATEAU RE-5,6838,PEETZ JUNIOR-SENIOR HIGH SCHOOL,90,8.59,10.48,,,,,,,,,,,,,
39,MESA,1980,DE BEQUE 49JT,2122,DE BEQUE ELEMENTARY SCHOOL,93,9.68,9.61,,,,,,,,,,,,,
39,MESA,1980,DE BEQUE 49JT,2126,DE BEQUE UNDIVIDED HIGH SCHOOL,56,7.62,7.35,,,,,,,,,,,,,
39,MESA,1990,PLATEAU VALLEY 50,3582,GRAND MESA HIGH SCHOOL,125,4.77,26.19,,,,,,,,,,,,,
39,MESA,1990,PLATEAU VALLEY 50,7024,PLATEAU VALLEY ELEMENTARY SCHOOL,154,14.31,10.76,,,,,,,,,,,,,
39,MESA,1990,PLATEAU VALLEY 50,7028,PLATEAU VALLEY MIDDLE SCHOOL,74,4.13,17.91,,,,,,,,,,,,,
39,MESA,1990,PLATEAU VALLEY 50,7032,PLATEAU VALLEY HIGH SCHOOL,99,8.01,12.36,,,,,,,,,,,,,
39,MESA,2000,MESA COUNTY VALLEY 51,0262,APPLETON ELEMENTARY SCHOOL,384,20.00,19.20,,,,,,,,,,,,,
39,MESA,2000,MESA COUNTY VALLEY 51,0361,FRUITA 8/9 SCHOOL,752,39.76,18.91,,,,,,,,,,,,,
39,MESA,2000,MESA COUNTY VALLEY 51,0362,RIM ROCK ELEMENTARY SCHOOL,653,31.00,21.06,,,,,,,,,,,,,
39,MESA,2000,MESA COUNTY VALLEY 51,0363,PEAR PARK ELEMENTARY SCHOOL,499,27.06,18.44,,,,,,,,,,,,,
39,MESA,2000,MESA COUNTY VALLEY 51,0900,BOOKCLIFF MIDDLE SCHOOL,580,37.10,15.63,,,,,,,,,,,,,
39,MESA,2000,MESA COUNTY VALLEY 51,1046,BROADWAY ELEMENTARY SCHOOL,240,14.92,16.08,,,,,,,,,,,,,
39,MESA,2000,MESA COUNTY VALLEY 51,1450,CENTRAL HIGH SCHOOL,1515,82.22,18.43,,,,,,,,,,,,,
39,MESA,2000,MESA COUNTY VALLEY 51,1520,CHATFIELD ELEMENTARY SCHOOL,413,22.46,18.39,,,,,,,,,,,,,
39,MESA,2000,MESA COUNTY VALLEY 51,1619,CHIPETA ELEMENTARY SCHOOL,449,26.10,17.20,,,,,,,,,,,,,
39,MESA,2000,MESA COUNTY VALLEY 51,1686,CLIFTON ELEMENTARY SCHOOL,485,29.50,16.44,,,,,,,,,,,,,
39,MESA,2000,MESA COUNTY VALLEY 51,2128,INDEPENDENCE ACADEMY,365,16.52,22.10,,,,,,,,,,,,,
39,MESA,2000,MESA COUNTY VALLEY 51,2224,DOS RIOS ELEMENTARY SCHOOL,373,23.50,15.87,,,,,,,,,,,,,
39,MESA,2000,MESA COUNTY VALLEY 51,2297,DUAL IMMERSION ACADEMY SCHOOL,303,16.99,17.84,,,,,,,,,,,,,
39,MESA,2000,MESA COUNTY VALLEY 51,2392,EAST MIDDLE SCHOOL,477,29.23,16.32,,,,,,,,,,,,,
39,MESA,2000,MESA COUNTY VALLEY 51,2724,NEW EMERSON SCHOOL AT COLUMBUS,144,8.00,18.00,,,,,,,,,,,,,
39,MESA,2000,MESA COUNTY VALLEY 51,3244,FRUITA MIDDLE SCHOOL,554,37.23,14.88,,,,,,,,,,,,,
39,MESA,2000,MESA COUNTY VALLEY 51,3262,FRUITVALE ELEMENTARY SCHOOL,471,28.00,16.82,,,,,,,,,,,,,
39,MESA,2000,MESA COUNTY VALLEY 51,3350,GATEWAY SCHOOL,25,3.50,7.14,,,,,,,,,,,,,
39,MESA,2000,MESA COUNTY VALLEY 51,3570,GRAND JUNCTION HIGH SCHOOL,1718,87.95,19.53,,,,,,,,,,,,,
39,MESA,2000,MESA COUNTY VALLEY 51,3584,GRAND MESA MIDDLE SCHOOL,607,39.50,15.37,,,,,,,,,,,,,
39,MESA,2000,MESA COUNTY VALLEY 51,3604,GRAND RIVER ACADEMY,218,10.75,20.28,,,,,,,,,,,,,
39,MESA,2000,MESA COUNTY VALLEY 51,4084,LINCOLN PARK PRESCHOOL,27,1.00,27.00,,,,,,,,,,,,,
39,MESA,2000,MESA COUNTY VALLEY 51,4439,JUNIPER RIDGE COMMUNITY SCHOOL,262,13.71,19.10,,,,,,,,,,,,,
39,MESA,2000,MESA COUNTY VALLEY 51,5210,LINCOLN ORCHARD MESA ELEMENTARY SCHOOL,391,21.50,18.19,,,,,,,,,,,,,
39,MESA,2000,MESA COUNTY VALLEY 51,5244,LOMA ELEMENTARY SCHOOL,311,14.53,21.41,,,,,,,,,,,,,
39,MESA,2000,MESA COUNTY VALLEY 51,5828,MESA VALLEY COMMUNITY SCHOOL,368,11.36,32.39,,,,,,,,,,,,,
39,MESA,2000,MESA COUNTY VALLEY 51,5842,MESA VIEW ELEMENTARY SCHOOL,425,21.50,19.77,,,,,,,,,,,,,
39,MESA,2000,MESA COUNTY VALLEY 51,6070,FRUITA MONUMENT HIGH SCHOOL,1229,63.26,19.43,,,,,,,,,,,,,
39,MESA,2000,MESA COUNTY VALLEY 51,6166,MOUNT GARFIELD MIDDLE SCHOOL,617,39.73,15.53,,,,,,,,,,,,,
39,MESA,2000,MESA COUNTY VALLEY 51,6264,NISLEY ELEMENTARY SCHOOL,523,30.36,17.23,,,,,,,,,,,,,
39,MESA,2000,MESA COUNTY VALLEY 51,6554,ORCHARD AVENUE ELEMENTARY SCHOOL,410,23.50,17.45,,,,,,,,,,,,,
39,MESA,2000,MESA COUNTY VALLEY 51,6562,ORCHARD MESA MIDDLE SCHOOL,502,32.83,15.29,,,,,,,,,,,,,
39,MESA,2000,MESA COUNTY VALLEY 51,6666,PALISADE HIGH SCHOOL,1006,53.13,18.93,,,,,,,,,,,,,
39,MESA,2000,MESA COUNTY VALLEY 51,7110,POMONA ELEMENTARY SCHOOL,384,23.75,16.17,,,,,,,,,,,,,
39,MESA,2000,MESA COUNTY VALLEY 51,7236,R-5 HIGH SCHOOL,210,18.49,11.36,,,,,,,,,,,,,
39,MESA,2000,MESA COUNTY VALLEY 51,7281,REDLANDS MIDDLE SCHOOL,565,35.00,16.14,,,,,,,,,,,,,
39,MESA,2000,MESA COUNTY VALLEY 51,7467,ROCKY MOUNTAIN ELEMENTARY SCHOOL,518,33.80,15.33,,,,,,,,,,,,,
39,MESA,2000,MESA COUNTY VALLEY 51,7832,SHELLEDY ELEMENTARY SCHOOL,531,28.50,18.63,,,,,,,,,,,,,
39,MESA,2000,MESA COUNTY VALLEY 51,8462,TAYLOR ELEMENTARY SCHOOL,389,24.00,16.21,,,,,,,,,,,,,
39,MESA,2000,MESA COUNTY VALLEY 51,8846,THUNDER MOUNTAIN ELEMENTARY SCHOOL,544,30.10,18.07,,,,,,,,,,,,,
39,MESA,2000,MESA COUNTY VALLEY 51,8876,TOPE ELEMENTARY SCHOOL,337,18.50,18.22,,,,,,,,,,,,,
39,MESA,2000,MESA COUNTY VALLEY 51,9406,WEST MIDDLE SCHOOL,389,26.10,14.90,,,,,,,,,,,,,
39,MESA,2000,MESA COUNTY VALLEY 51,9434,SCENIC ELEMENTARY SCHOOL,276,14.00,19.71,,,,,,,,,,,,,
39,MESA,2000,MESA COUNTY VALLEY 51,9673,WINGATE ELEMENTARY SCHOOL,441,22.00,20.05,,,,,,,,,,,,,
40,MINERAL,2010,CREEDE SCHOOL DISTRICT,1966,CREEDE SCHOOL,84,10.92,7.69,,,,,,,,,,,,,
41,MOFFAT,2020,MOFFAT COUNTY RE:NO 1,1936,SANDROCK ELEMENTARY,297,17.88,16.61,,,,,,,,,,,,,
41,MOFFAT,2020,MOFFAT COUNTY RE:NO 1,1938,CRAIG MIDDLE SCHOOL,474,30.45,15.56,,,,,,,,,,,,,
41,MOFFAT,2020,MOFFAT COUNTY RE:NO 1,2373,EARLY CHILDHOOD CENTER,28,1.00,28.00,,,,,,,,,,,,,
41,MOFFAT,2020,MOFFAT COUNTY RE:NO 1,2374,EAST ELEMENTARY SCHOOL,230,17.40,13.22,,,,,,,,,,,,,
41,MOFFAT,2020,MOFFAT COUNTY RE:NO 1,5656,MAYBELL SCHOOL,8,1.01,7.91,,,,,,,,,,,,,
41,MOFFAT,2020,MOFFAT COUNTY RE:NO 1,5962,MOFFAT COUNTY HIGH SCHOOL,603,32.06,18.81,,,,,,,,,,,,,
41,MOFFAT,2020,MOFFAT COUNTY RE:NO 1,7338,RIDGEVIEW ELEMENTARY SCHOOL,272,15.37,17.70,,,,,,,,,,,,,
41,MOFFAT,2020,MOFFAT COUNTY RE:NO 1,8398,SUNSET ELEMENTARY SCHOOL,288,14.36,20.06,,,,,,,,,,,,,
42,MONTEZUMA,2035,MONTEZUMA-CORTEZ RE-1,0609,BATTLE ROCK CHARTER SCHOOL,39,1.91,20.39,,,,,,,,,,,,,
42,MONTEZUMA,2035,MONTEZUMA-CORTEZ RE-1,1888,CORTEZ MIDDLE SCHOOL,558,39.97,13.96,,,,,,,,,,,,,
42,MONTEZUMA,2035,MONTEZUMA-CORTEZ RE-1,2036,CHILDREN'S KIVA MONTESSORI SCHOOL,110,1.10,99.95,,,,,,,,,,,,,
42,MONTEZUMA,2035,MONTEZUMA-CORTEZ RE-1,4546,KEMPER ELEMENTARY SCHOOL,385,21.94,17.55,,,,,,,,,,,,,
42,MONTEZUMA,2035,MONTEZUMA-CORTEZ RE-1,5090,LEWIS-ARRIOLA ELEMENTARY SCHOOL,117,7.00,16.71,,,,,,,,,,,,,
42,MONTEZUMA,2035,MONTEZUMA-CORTEZ RE-1,5436,MANAUGH ELEMENTARY SCHOOL,275,19.02,14.46,,,,,,,,,,,,,
42,MONTEZUMA,2035,MONTEZUMA-CORTEZ RE-1,5836,MESA ELEMENTARY SCHOOL,382,21.18,18.04,,,,,,,,,,,,,
42,MONTEZUMA,2035,MONTEZUMA-CORTEZ RE-1,6026,MONTEZUMA-CORTEZ HIGH SCHOOL,642,41.27,15.56,,,,,,,,,,,,,
42,MONTEZUMA,2035,MONTEZUMA-CORTEZ RE-1,7082,PLEASANT VIEW ELEMENTARY SCHOOL,25,2.50,10.00,,,,,,,,,,,,,
42,MONTEZUMA,2035,MONTEZUMA-CORTEZ RE-1,8133,SOUTHWEST OPEN CHARTER SCHOOL,144,7.17,20.07,,,,,,,,,,,,,
42,MONTEZUMA,2055,DOLORES RE-4A,2204,DOLORES ELEMENTARY SCHOOL,414,27.83,14.88,,,,,,,,,,,,,
42,MONTEZUMA,2055,DOLORES RE-4A,2206,DOLORES MIDDLE SCHOOL,123,8.95,13.74,,,,,,,,,,,,,
42,MONTEZUMA,2055,DOLORES RE-4A,2208,DOLORES HIGH SCHOOL,188,16.83,11.17,,,,,,,,,,,,,
42,MONTEZUMA,2070,MANCOS RE-6,5446,MANCOS ELEMENTARY SCHOOL,227,16.84,13.48,,,,,,,,,,,,,
42,MONTEZUMA,2070,MANCOS RE-6,5450,MANCOS MIDDLE SCHOOL,111,8.50,13.05,,,,,,,,,,,,,
42,MONTEZUMA,2070,MANCOS RE-6,5452,MANCOS HIGH SCHOOL,120,7.89,15.20,,,,,,,,,,,,,
42,MONTEZUMA,2070,MANCOS RE-6,6179,MANCOS EARLY LEARNING CENTER,38,3.21,11.85,,,,,,,,,,,,,
43,MONTROSE,2180,MONTROSE COUNTY RE-1J,1392,CENTENNIAL MIDDLE SCHOOL,585,35.40,16.52,,,,,,,,,,,,,
43,MONTROSE,2180,MONTROSE COUNTY RE-1J,1915,COTTONWOOD ELEMENTARY SCHOOL,459,23.85,19.25,,,,,,,,,,,,,
43,MONTROSE,2180,MONTROSE COUNTY RE-1J,2942,EARLY CHILDHOOD CENTER,274,7.27,37.67,,,,,,,,,,,,,
43,MONTROSE,2180,MONTROSE COUNTY RE-1J,4458,JOHNSON ELEMENTARY SCHOOL,537,32.40,16.57,,,,,,,,,,,,,
43,MONTROSE,2180,MONTROSE COUNTY RE-1J,6054,COLUMBINE MIDDLE SCHOOL,501,31.07,16.13,,,,,,,,,,,,,
43,MONTROSE,2180,MONTROSE COUNTY RE-1J,6058,MONTROSE HIGH SCHOOL,1348,66.97,20.13,,,,,,,,,,,,,
43,MONTROSE,2180,MONTROSE COUNTY RE-1J,6262,PEAK VIRTUAL ACADEMY,229,7.27,31.51,,,,,,,,,,,,,
43,MONTROSE,2180,MONTROSE COUNTY RE-1J,6366,NORTHSIDE ELEMENTARY SCHOOL,350,28.71,12.19,,,,,,,,,,,,,
43,MONTROSE,2180,MONTROSE COUNTY RE-1J,6466,OAK GROVE ELEMENTARY SCHOOL,395,25.60,15.43,,,,,,,,,,,,,
43,MONTROSE,2180,MONTROSE COUNTY RE-1J,6486,OLATHE ELEMENTARY SCHOOL,406,27.40,14.82,,,,,,,,,,,,,
43,MONTROSE,2180,MONTROSE COUNTY RE-1J,6490,OLATHE MIDDLE SCHOOL,210,15.49,13.56,,,,,,,,,,,,,
43,MONTROSE,2180,MONTROSE COUNTY RE-1J,6494,OLATHE HIGH SCHOOL,321,21.34,15.04,,,,,,,,,,,,,
43,MONTROSE,2180,MONTROSE COUNTY RE-1J,6807,PASSAGE CHARTER SCHOOL,16,0.99,16.09,,,,,,,,,,,,,
43,MONTROSE,2180,MONTROSE COUNTY RE-1J,7106,POMONA ELEMENTARY SCHOOL,375,23.38,16.04,,,,,,,,,,,,,
